event_id,timestamp,session_id,ordem_na_sessao,pagina_entrada,anonymous_id,usuario_id,identificado,empresa,cnpj_hash,perfil_real,area,pagina,oportunidade_id,categoria,modalidade,enviou_proposta,utm_source,utm_medium,utm_campaign,device,uf,porte_empresa
EV0007374,2026-08-28 11:38:12,anon_b008601833-S006,2,0,anon_b008601833,U0086,1,Fornecedor 0086 LTDA,4f2a19aab03baf14,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0066,logistica_transporte,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,mobile,ES,Pequeno
EV0007375,2026-08-28 11:38:28,anon_9b4b3a9a83-S001,2,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,home_publica,,,,0,google,organic,,desktop,MG,Medio
EV0007376,2026-08-28 11:39:37,anon_9b4b3a9a83-S001,3,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,busca_publica,,,,0,google,organic,,desktop,MG,Medio
EV0007377,2026-08-28 11:40:19,anon_9b4b3a9a83-S001,4,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,MG,Medio
EV0007378,2026-08-28 11:40:51,anon_9b4b3a9a83-S001,5,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,detalhe_oportunidade_publica,OP-2026-0066,logistica_transporte,pregao_eletronico,0,google,organic,,desktop,MG,Medio
EV0007379,2026-08-28 11:41:15,anon_99fc04a168-S021,3,0,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,painel_oportunidades,,,,0,petronect_crm,email,aviso_oportunidade,mobile,RS,Medio
EV0007380,2026-08-28 11:43:13,anon_b008601833-S006,3,0,anon_b008601833,U0086,1,Fornecedor 0086 LTDA,4f2a19aab03baf14,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0066,logistica_transporte,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,mobile,ES,Pequeno
EV0007381,2026-08-28 11:43:57,anon_99fc04a168-S021,4,0,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0014,valvulas,dispensa_eletronica,0,petronect_crm,email,aviso_oportunidade,mobile,RS,Medio
EV0007382,2026-08-28 11:43:59,anon_9b4b3a9a83-S001,6,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,ajuda_treinamentos,,,,0,google,organic,,desktop,MG,Medio
EV0007383,2026-08-28 11:45:19,anon_9b4b3a9a83-S001,7,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,busca_publica,,,,0,google,organic,,desktop,MG,Medio
EV0007384,2026-08-28 11:46:10,anon_9b4b3a9a83-S001,8,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,busca_publica,,,,0,google,organic,,desktop,MG,Medio
EV0007385,2026-08-28 11:48:35,anon_9b4b3a9a83-S001,9,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,busca_publica,,,,0,google,organic,,desktop,MG,Medio
EV0007386,2026-08-28 11:49:08,anon_99fc04a168-S021,5,0,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,sala_colaboracao,OP-2026-0014,valvulas,dispensa_eletronica,0,petronect_crm,email,aviso_oportunidade,mobile,RS,Medio
EV0007387,2026-08-28 11:49:33,anon_b803edd1f8-S011,1,1,anon_b803edd1f8,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,Pequeno
EV0007388,2026-08-28 11:50:20,anon_9b4b3a9a83-S001,10,0,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,MG,Medio
EV0007389,2026-08-28 11:50:53,anon_99fc04a168-S021,6,0,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0014,valvulas,dispensa_eletronica,0,petronect_crm,email,aviso_oportunidade,mobile,RS,Medio
EV0007390,2026-08-28 11:51:55,anon_b803edd1f8-S011,2,0,anon_b803edd1f8,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,Pequeno
EV0007391,2026-08-28 11:54:12,anon_b803edd1f8-S011,3,0,anon_b803edd1f8,,0,,,explorador_sem_conversao,publica,busca_publica,,,,0,(direct),(none),,desktop,PE,Pequeno
EV0007392,2026-08-28 11:56:06,anon_b803edd1f8-S011,4,0,anon_b803edd1f8,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,Pequeno
EV0007393,2026-08-28 11:59:18,anon_f2d436a7a8-S006,1,1,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,desktop,MG,
EV0007394,2026-08-28 12:00:21,anon_f2d436a7a8-S006,2,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,MG,
EV0007395,2026-08-28 12:01:29,anon_f2d436a7a8-S006,3,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0018,bombas_compressores,concorrencia,0,google,organic,,desktop,MG,
EV0007396,2026-08-28 12:05:03,anon_f2d436a7a8-S006,4,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0018,bombas_compressores,concorrencia,0,google,organic,,desktop,MG,
EV0007397,2026-08-28 12:23:23,anon_5653ac2ab9-S021,1,1,anon_5653ac2ab9,U0018,1,Fornecedor 0018 LTDA,c2905c283c30acba,ativo_convertendo,interna,painel_oportunidades,,,,0,(direct),(none),,mobile,MG,Medio
EV0007398,2026-08-28 12:24:30,anon_5653ac2ab9-S021,2,0,anon_5653ac2ab9,U0018,1,Fornecedor 0018 LTDA,c2905c283c30acba,ativo_convertendo,interna,sala_colaboracao,OP-2026-0086,servicos_manutencao,concorrencia,0,(direct),(none),,mobile,MG,Medio
EV0007399,2026-08-28 12:26:28,anon_5653ac2ab9-S021,3,0,anon_5653ac2ab9,U0018,1,Fornecedor 0018 LTDA,c2905c283c30acba,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,(direct),(none),,mobile,MG,Medio
EV0007400,2026-08-28 12:33:53,anon_5653ac2ab9-S021,4,0,anon_5653ac2ab9,U0018,1,Fornecedor 0018 LTDA,c2905c283c30acba,ativo_convertendo,interna,painel_oportunidades,,,,0,(direct),(none),,mobile,MG,Medio
EV0007401,2026-08-28 12:35:01,anon_5653ac2ab9-S021,5,0,anon_5653ac2ab9,U0018,1,Fornecedor 0018 LTDA,c2905c283c30acba,ativo_convertendo,interna,minhas_participacoes,,,,0,(direct),(none),,mobile,MG,Medio
EV0007402,2026-08-28 13:11:46,anon_8457767681-S003,1,1,anon_8457767681,U0103,1,Fornecedor 0103 LTDA,ac7beccd04fe31ca,ativo_convertendo,publica,detalhe_oportunidade_publica,OP-2026-0066,logistica_transporte,pregao_eletronico,0,petronect_crm,email,aviso_oportunidade,desktop,AM,Medio
EV0007403,2026-08-28 13:27:53,anon_0a727716ec-S013,1,1,anon_0a727716ec,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,SE,
EV0007404,2026-08-28 13:30:23,anon_0a727716ec-S013,2,0,anon_0a727716ec,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0086,servicos_manutencao,concorrencia,0,google,organic,,desktop,SE,
EV0007405,2026-08-28 13:57:41,anon_f2d436a7a8-S007,1,1,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,MG,
EV0007406,2026-08-28 14:00:36,anon_319fb02727-S004,1,1,anon_319fb02727,,0,,,bloqueado_taxa_acesso,publica,home_publica,,,,0,google,organic,,desktop,PE,Medio
EV0007407,2026-08-28 14:00:57,anon_f2d436a7a8-S007,2,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,desktop,MG,
EV0007408,2026-08-28 14:02:40,anon_f2d436a7a8-S007,3,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,desktop,MG,
EV0007409,2026-08-28 14:03:28,anon_f2d436a7a8-S007,4,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,MG,
EV0007410,2026-08-28 14:03:43,anon_41aa448259-S019,1,1,anon_41aa448259,,0,,,explorador_sem_conversao,publica,busca_publica,,,,0,google,organic,,desktop,ES,MEI
EV0007411,2026-08-28 14:04:10,anon_41aa448259-S019,2,0,anon_41aa448259,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0014,valvulas,dispensa_eletronica,0,google,organic,,desktop,ES,MEI
EV0007412,2026-08-28 14:05:19,anon_41aa448259-S019,3,0,anon_41aa448259,,0,,,explorador_sem_conversao,publica,tenho_interesse,OP-2026-0014,valvulas,dispensa_eletronica,0,google,organic,,desktop,ES,MEI
EV0007413,2026-08-28 14:06:44,anon_f2d436a7a8-S007,5,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0018,bombas_compressores,concorrencia,0,google,organic,,desktop,MG,
EV0007414,2026-08-28 14:06:47,anon_41aa448259-S019,4,0,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,publica,login,,,,0,google,organic,,desktop,ES,MEI
EV0007415,2026-08-28 14:07:43,anon_41aa448259-S019,5,0,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,organic,,desktop,ES,MEI
EV0007416,2026-08-28 14:10:00,anon_f2d436a7a8-S007,6,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,MG,
EV0007417,2026-08-28 14:10:38,anon_41aa448259-S019,6,0,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0014,valvulas,dispensa_eletronica,0,google,organic,,desktop,ES,MEI
EV0007418,2026-08-28 14:11:59,anon_f2d436a7a8-S007,7,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0018,bombas_compressores,concorrencia,0,google,organic,,desktop,MG,
EV0007419,2026-08-28 14:17:03,anon_f2d436a7a8-S007,8,0,anon_f2d436a7a8,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0018,bombas_compressores,concorrencia,0,google,organic,,desktop,MG,
EV0007420,2026-08-28 14:17:27,anon_41aa448259-S019,7,0,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0014,valvulas,dispensa_eletronica,0,google,organic,,desktop,ES,MEI
EV0007421,2026-08-28 14:18:33,anon_41aa448259-S019,8,0,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,interna,envio_proposta,OP-2026-0014,valvulas,dispensa_eletronica,0,google,organic,,desktop,ES,MEI
EV0007422,2026-08-28 14:29:34,anon_41aa448259-S019,9,0,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,interna,minhas_participacoes,,,,0,google,organic,,desktop,ES,MEI
EV0007423,2026-08-28 14:32:28,anon_41aa448259-S019,10,0,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,interna,assinatura_eletronica,OP-2026-0014,valvulas,dispensa_eletronica,0,google,organic,,desktop,ES,MEI
EV0007424,2026-08-28 14:53:58,anon_2626d794d3-S011,1,1,anon_2626d794d3,U0040,1,Fornecedor 0040 LTDA,ed52b1250b26044c,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,google,organic,,desktop,SP,Grande
EV0007425,2026-08-28 14:55:30,anon_2626d794d3-S011,2,0,anon_2626d794d3,U0040,1,Fornecedor 0040 LTDA,ed52b1250b26044c,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0049,valvulas,pregao_eletronico,0,google,organic,,desktop,SP,Grande
EV0007426,2026-08-28 15:11:36,anon_319fb02727-S005,1,1,anon_319fb02727,U0071,1,Fornecedor 0071 LTDA,4a0a6907ef5ad11f,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,PE,Medio
EV0007427,2026-08-28 15:12:49,anon_319fb02727-S005,2,0,anon_319fb02727,U0071,1,Fornecedor 0071 LTDA,4a0a6907ef5ad11f,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0043,eletrica_instrumentacao,dispensa_eletronica,0,(direct),(none),,desktop,PE,Medio
EV0007428,2026-08-28 15:14:37,anon_319fb02727-S005,3,0,anon_319fb02727,U0071,1,Fornecedor 0071 LTDA,4a0a6907ef5ad11f,bloqueado_taxa_acesso,interna,envio_proposta,OP-2026-0043,eletrica_instrumentacao,dispensa_eletronica,1,(direct),(none),,desktop,PE,Medio
EV0007429,2026-08-28 15:37:31,anon_f59c10c572-S015,1,1,anon_f59c10c572,,0,,,explorador_sem_conversao,publica,quer_se_cadastrar,,,,0,google,organic,,desktop,PE,Pequeno
EV0007430,2026-08-28 15:39:26,anon_f59c10c572-S015,2,0,anon_f59c10c572,,0,,,explorador_sem_conversao,publica,ajuda_treinamentos,,,,0,google,organic,,desktop,PE,Pequeno
EV0007431,2026-08-28 17:08:38,anon_dc5b62a8df-S010,1,1,anon_dc5b62a8df,,0,,,anonimo_recorrente,publica,home_publica,,,,0,google,organic,,desktop,SE,
EV0007432,2026-08-28 17:11:14,anon_dc5b62a8df-S010,2,0,anon_dc5b62a8df,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,desktop,SE,
EV0007433,2026-08-28 17:12:24,anon_dc5b62a8df-S010,3,0,anon_dc5b62a8df,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,SE,
EV0007434,2026-08-28 17:13:16,anon_dc5b62a8df-S010,4,0,anon_dc5b62a8df,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0049,valvulas,pregao_eletronico,0,google,organic,,desktop,SE,
EV0007435,2026-08-28 17:14:18,anon_49f7e8f8e5-S012,1,1,anon_49f7e8f8e5,,0,,,explorador_sem_conversao,publica,avisos,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007436,2026-08-28 17:15:37,anon_49f7e8f8e5-S012,2,0,anon_49f7e8f8e5,,0,,,explorador_sem_conversao,publica,home_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007437,2026-08-28 17:16:14,anon_49f7e8f8e5-S012,3,0,anon_49f7e8f8e5,,0,,,explorador_sem_conversao,publica,busca_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007438,2026-08-28 17:16:43,anon_49f7e8f8e5-S012,4,0,anon_49f7e8f8e5,,0,,,explorador_sem_conversao,publica,home_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007439,2026-08-28 17:17:19,anon_0a727716ec-S014,1,1,anon_0a727716ec,,0,,,anonimo_recorrente,publica,avisos,,,,0,(direct),(none),,desktop,SE,
EV0007440,2026-08-28 17:17:40,anon_49f7e8f8e5-S012,5,0,anon_49f7e8f8e5,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007441,2026-08-28 17:20:31,anon_49f7e8f8e5-S012,6,0,anon_49f7e8f8e5,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0086,servicos_manutencao,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007442,2026-08-28 17:21:29,anon_49f7e8f8e5-S012,7,0,anon_49f7e8f8e5,,0,,,explorador_sem_conversao,publica,tenho_interesse,OP-2026-0086,servicos_manutencao,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007443,2026-08-28 17:23:46,anon_49f7e8f8e5-S012,8,0,anon_49f7e8f8e5,U0102,1,Fornecedor 0102 LTDA,155231e7d042ec11,explorador_sem_conversao,publica,login,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007444,2026-08-28 17:24:04,anon_2c73b911d8-S011,1,1,anon_2c73b911d8,,1,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PR,
EV0007445,2026-08-28 17:25:05,anon_49f7e8f8e5-S012,9,0,anon_49f7e8f8e5,U0102,1,Fornecedor 0102 LTDA,155231e7d042ec11,explorador_sem_conversao,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007446,2026-08-28 17:26:20,anon_49f7e8f8e5-S012,10,0,anon_49f7e8f8e5,U0102,1,Fornecedor 0102 LTDA,155231e7d042ec11,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007447,2026-08-28 17:30:48,anon_49f7e8f8e5-S012,11,0,anon_49f7e8f8e5,U0102,1,Fornecedor 0102 LTDA,155231e7d042ec11,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0086,servicos_manutencao,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007448,2026-08-28 17:36:31,anon_49f7e8f8e5-S012,12,0,anon_49f7e8f8e5,U0102,1,Fornecedor 0102 LTDA,155231e7d042ec11,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007449,2026-08-28 17:44:11,anon_49f7e8f8e5-S012,13,0,anon_49f7e8f8e5,U0102,1,Fornecedor 0102 LTDA,155231e7d042ec11,explorador_sem_conversao,interna,envio_proposta,OP-2026-0086,servicos_manutencao,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Pequeno
EV0007450,2026-08-28 17:45:36,anon_afc775e395-S008,1,1,anon_afc775e395,,0,,,anonimo_recorrente,publica,quer_se_cadastrar,,,,0,google,organic,,mobile,BA,
EV0007451,2026-08-28 18:02:59,anon_41aa448259-S020,1,1,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,ES,MEI
EV0007452,2026-08-28 18:04:39,anon_41aa448259-S020,2,0,anon_41aa448259,U0099,1,Fornecedor 0099 LTDA,f8cc3c515e323210,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0018,bombas_compressores,concorrencia,0,(direct),(none),,desktop,ES,MEI
EV0007453,2026-08-29 08:52:05,anon_ba15260718-S008,1,1,anon_ba15260718,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,tablet,RN,
EV0007454,2026-08-29 10:17:56,anon_8e7d137018-S004,1,1,anon_8e7d137018,,0,,,esporadico,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,Grande
EV0007455,2026-08-29 11:23:01,anon_dd2ec28d09-S003,1,1,anon_dd2ec28d09,,0,,,anonimo_recorrente,publica,home_publica,,,,0,(direct),(none),,desktop,ES,
EV0007456,2026-08-29 11:23:23,anon_dd2ec28d09-S003,2,0,anon_dd2ec28d09,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,ES,
EV0007457,2026-08-29 14:08:42,anon_7fbec39a37-S017,1,1,anon_7fbec39a37,U0076,1,Fornecedor 0076 LTDA,ab3144e4c655fa92,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0007458,2026-08-29 14:09:34,anon_7fbec39a37-S017,2,0,anon_7fbec39a37,U0076,1,Fornecedor 0076 LTDA,ab3144e4c655fa92,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0007459,2026-08-29 14:11:20,anon_7fbec39a37-S017,3,0,anon_7fbec39a37,U0076,1,Fornecedor 0076 LTDA,ab3144e4c655fa92,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0007460,2026-08-29 14:16:15,anon_e80735d08b-S003,1,1,anon_e80735d08b,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,SP,
EV0007461,2026-08-29 14:16:42,anon_e80735d08b-S003,2,0,anon_e80735d08b,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0006,epi_seguranca,pregao_eletronico,0,google,organic,,mobile,SP,
EV0007462,2026-08-29 14:18:50,anon_7fbec39a37-S017,4,0,anon_7fbec39a37,U0076,1,Fornecedor 0076 LTDA,ab3144e4c655fa92,bloqueado_taxa_acesso,interna,sala_colaboracao,OP-2026-0086,servicos_manutencao,concorrencia,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0007463,2026-08-29 14:22:15,anon_e80735d08b-S003,3,0,anon_e80735d08b,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,SP,
EV0007464,2026-08-29 14:23:11,anon_e80735d08b-S003,4,0,anon_e80735d08b,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0006,epi_seguranca,pregao_eletronico,0,google,organic,,mobile,SP,
EV0007465,2026-08-29 14:24:16,anon_7fbec39a37-S017,5,0,anon_7fbec39a37,U0076,1,Fornecedor 0076 LTDA,ab3144e4c655fa92,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0007466,2026-08-29 14:37:06,anon_f87de1bdfe-S015,1,1,anon_f87de1bdfe,U0051,1,Fornecedor 0051 LTDA,6a552bebe3080f11,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,PR,Grande
EV0007467,2026-08-29 14:39:35,anon_f87de1bdfe-S015,2,0,anon_f87de1bdfe,U0051,1,Fornecedor 0051 LTDA,6a552bebe3080f11,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,PR,Grande
EV0007468,2026-08-29 14:39:49,anon_e9b489d070-S016,1,1,anon_e9b489d070,U0063,1,Fornecedor 0063 LTDA,f8229a041350b64b,explorador_sem_conversao,interna,painel_oportunidades,,,,0,linkedin,social,marca_empregadora,desktop,PE,Pequeno
EV0007469,2026-08-29 14:42:43,anon_e9b489d070-S016,2,0,anon_e9b489d070,U0063,1,Fornecedor 0063 LTDA,f8229a041350b64b,explorador_sem_conversao,interna,minhas_participacoes,,,,0,linkedin,social,marca_empregadora,desktop,PE,Pequeno
EV0007470,2026-08-29 15:05:39,anon_1f706c5c56-S020,1,1,anon_1f706c5c56,U0047,1,Fornecedor 0047 LTDA,8fee65b5eeab2544,ativo_convertendo,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,MG,Medio
EV0007471,2026-08-29 17:49:32,anon_e9b489d070-S017,1,1,anon_e9b489d070,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,PE,Pequeno
EV0007472,2026-08-29 17:56:02,anon_8fdcb226ce-S003,1,1,anon_8fdcb226ce,,0,,,anonimo_recorrente,publica,home_publica,,,,0,google,organic,,desktop,RN,
EV0007473,2026-08-29 17:57:52,anon_8fdcb226ce-S003,2,0,anon_8fdcb226ce,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,desktop,RN,
EV0007474,2026-08-29 17:58:13,anon_8fdcb226ce-S003,3,0,anon_8fdcb226ce,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,desktop,RN,
EV0007475,2026-08-29 18:00:32,anon_8fdcb226ce-S003,4,0,anon_8fdcb226ce,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,RN,
EV0007476,2026-08-30 08:54:23,anon_85c693da11-S024,1,1,anon_85c693da11,U0041,1,Fornecedor 0041 LTDA,7eb6ce2e74bf1c65,explorador_sem_conversao,publica,home_publica,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SE,Grande
EV0007477,2026-08-30 08:56:37,anon_85c693da11-S024,2,0,anon_85c693da11,U0041,1,Fornecedor 0041 LTDA,7eb6ce2e74bf1c65,explorador_sem_conversao,publica,busca_publica,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SE,Grande
EV0007478,2026-08-30 08:58:29,anon_85c693da11-S024,3,0,anon_85c693da11,U0041,1,Fornecedor 0041 LTDA,7eb6ce2e74bf1c65,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SE,Grande
EV0007479,2026-08-30 09:01:47,anon_85c693da11-S024,4,0,anon_85c693da11,U0041,1,Fornecedor 0041 LTDA,7eb6ce2e74bf1c65,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0031,valvulas,dispensa_eletronica,0,google,cpc,fornecedores_oleo_gas,desktop,SE,Grande
EV0007480,2026-08-30 09:02:43,anon_85c693da11-S024,5,0,anon_85c693da11,U0041,1,Fornecedor 0041 LTDA,7eb6ce2e74bf1c65,explorador_sem_conversao,publica,tenho_interesse,OP-2026-0031,valvulas,dispensa_eletronica,0,google,cpc,fornecedores_oleo_gas,desktop,SE,Grande
